id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,Yearly_availability,host_type
27507663,Queens,Sunnyside,40.74233,-73.9125,Shared room,30,1,30,2.78,1,157,single
13624873,Manhattan,East Village,40.72544,-73.9899,Private room,80,2,31,0.94,1,28,single
18857790,Brooklyn,Gravesend,40.60788,-73.97454,Private room,40,1,95,3.69,2,354,casual
16917171,Manhattan,West Village,40.73459,-74.00143,Entire home/apt,135,2,1,0.03,1,0,single
21741106,Brooklyn,Clinton Hill,40.69479,-73.96812,Entire home/apt,43,3,7,0.38,2,0,casual
8798403,Manhattan,East Harlem,40.80275,-73.93904,Private room,150,1,225,4.95,4,0,casual
6363059,Manhattan,Financial District,40.70778,-74.00685,Entire home/apt,150,1,9,0.18,1,0,single
627949,Brooklyn,Williamsburg,40.71402,-73.93989,Entire home/apt,180,3,0,,1,0,single
9577777,Manhattan,West Village,40.73866,-74.00063,Entire home/apt,220,6,79,1.9,1,81,single
5081207,Manhattan,Upper West Side,40.78305,-73.98398,Entire home/apt,165,30,16,0.31,34,326,professional
20406627,Queens,Jackson Heights,40.75001,-73.87358,Private room,80,2,9,0.39,1,0,single
18896824,Brooklyn,Williamsburg,40.71143,-73.94009,Private room,119,3,10,0.39,3,180,casual
25288200,Manhattan,East Harlem,40.7919,-73.94562,Private room,85,4,25,1.91,2,90,casual
16363747,Brooklyn,Carroll Gardens,40.68384,-73.99065,Private room,45,1,8,0.26,1,0,single
2089492,Brooklyn,Williamsburg,40.71371,-73.96236,Entire home/apt,225,2,28,0.55,1,0,single
16180783,Queens,Middle Village,40.71157,-73.87619,Entire home/apt,85,30,0,,1,280,single
26201442,Manhattan,Harlem,40.80036,-73.95433,Private room,90,3,50,4.07,1,7,single
13309188,Manhattan,Roosevelt Island,40.7672,-73.94552,Entire home/apt,195,14,1,0.03,1,0,single
6766169,Brooklyn,Crown Heights,40.66922,-73.94682,Entire home/apt,70,15,9,0.19,1,0,single
6613154,Brooklyn,Gowanus,40.67711,-73.99577,Private room,158,2,3,0.06,2,0,casual
21943938,Brooklyn,Clinton Hill,40.68173,-73.96703,Entire home/apt,115,15,7,0.38,1,5,single
21737389,Manhattan,East Harlem,40.7967,-73.94913,Private room,75,3,2,0.11,2,0,casual
193333,Brooklyn,Williamsburg,40.71943,-73.95958,Private room,65,30,52,0.54,1,276,single
12814991,Queens,Ditmars Steinway,40.77423,-73.90715,Entire home/apt,130,3,17,0.45,1,11,single
30153699,Bronx,Port Morris,40.80747,-73.92766,Private room,145,1,7,1.12,1,360,single
2472636,Brooklyn,Williamsburg,40.71492,-73.94124,Private room,110,4,66,1.04,1,323,single
1256768,Brooklyn,Park Slope,40.67157,-73.9852,Entire home/apt,147,7,42,0.61,1,365,single
30086057,Brooklyn,Williamsburg,40.71027,-73.95293,Private room,75,1,0,,3,43,casual
32241577,Manhattan,Financial District,40.70762,-74.01105,Entire home/apt,223,2,3,0.74,327,310,professional
17078010,Brooklyn,Bushwick,40.70072,-73.91594,Private room,150,1,3,0.1,1,359,single
31044749,Queens,St. Albans,40.70522,-73.75063,Private room,35,2,11,1.72,4,3,casual
9429015,Manhattan,Upper West Side,40.78198,-73.97803,Entire home/apt,275,1,4,0.09,1,0,single
8055582,Brooklyn,Bedford-Stuyvesant,40.69003,-73.93085,Private room,79,1,284,6.09,7,67,professional
26200203,Queens,Woodside,40.74382,-73.90879,Private room,60,1,19,1.52,2,34,casual
4024936,Brooklyn,Williamsburg,40.71908,-73.95675,Entire home/apt,120,2,135,2.32,1,66,single
3116279,Brooklyn,Greenpoint,40.72418,-73.94528,Private room,83,2,2,0.03,1,0,single
4276618,Manhattan,Chelsea,40.75238,-73.9945,Entire home/apt,120,3,18,0.31,1,0,single
18655886,Brooklyn,Bushwick,40.69804,-73.9182,Private room,44,2,0,,1,0,single
13595786,Brooklyn,Bushwick,40.70458,-73.92031,Entire home/apt,152,7,0,,1,0,single
12669603,Brooklyn,Prospect-Lefferts Gardens,40.66097,-73.95155,Private room,35,3,12,0.31,1,176,single
10267242,Brooklyn,Gravesend,40.6081,-73.97541,Private room,149,1,24,0.64,6,180,professional
13840253,Brooklyn,Prospect-Lefferts Gardens,40.65761,-73.94646,Entire home/apt,119,1,4,0.11,2,0,casual
201992,Brooklyn,Park Slope,40.6755,-73.97859,Entire home/apt,190,4,105,1.62,1,328,single
5737759,Brooklyn,Greenpoint,40.7254,-73.94051,Entire home/apt,129,30,1,0.12,52,311,professional
28345080,Manhattan,Stuyvesant Town,40.73389,-73.98016,Private room,120,3,3,0.33,1,0,single
18077050,Manhattan,Upper West Side,40.7822,-73.98207,Entire home/apt,90,2,12,0.44,1,0,single
4859716,Manhattan,Upper East Side,40.76203,-73.96183,Private room,130,1,0,,1,0,single
32919210,Queens,Kew Gardens,40.713,-73.83101,Private room,45,2,16,4.1,2,6,casual
16519911,Manhattan,West Village,40.73308,-74.00203,Entire home/apt,275,2,4,0.15,1,0,single
21899241,Manhattan,Lower East Side,40.71325,-73.99009,Private room,160,2,2,0.1,1,0,single
1281257,Manhattan,Financial District,40.70735,-74.00971,Entire home/apt,269,5,18,0.29,1,179,single
19123146,Manhattan,Tribeca,40.71773,-74.00601,Entire home/apt,195,2,4,0.16,1,0,single
5941888,Manhattan,NoHo,40.72634,-73.9932,Entire home/apt,330,2,4,0.08,1,0,single
21011427,Manhattan,Washington Heights,40.85014,-73.93743,Private room,30,1,67,3.07,2,72,casual
19812097,Queens,Arverne,40.5991,-73.79944,Private room,50,1,28,1.23,3,251,casual
5136833,Manhattan,Upper West Side,40.79678,-73.96545,Private room,79,2,8,0.22,1,0,single
14353077,Manhattan,Stuyvesant Town,40.7294,-73.97751,Private room,60,2,2,0.06,1,0,single
10069586,Brooklyn,Crown Heights,40.67154,-73.94981,Private room,35,14,1,0.03,2,0,casual
34707625,Brooklyn,Red Hook,40.67522,-74.01139,Shared room,38,1,1,1.0,2,179,casual
22011311,Brooklyn,Bushwick,40.69671,-73.92577,Private room,100,1,0,,1,0,single
16616410,Queens,Astoria,40.7566,-73.91974,Private room,69,1,0,,1,0,single
28548195,Brooklyn,Cypress Hills,40.67974,-73.88374,Private room,45,1,8,0.85,1,57,single
26036850,Manhattan,Harlem,40.82461,-73.95269,Private room,60,2,0,,1,363,single
11086888,Manhattan,Harlem,40.83135,-73.94442,Entire home/apt,200,3,114,3.19,1,165,single
21960720,Brooklyn,Williamsburg,40.71353,-73.94337,Private room,60,7,2,0.11,1,0,single
3848431,Manhattan,Harlem,40.82019,-73.95448,Entire home/apt,120,25,6,0.11,1,225,single
3289009,Brooklyn,Greenpoint,40.72096,-73.94424,Entire home/apt,150,7,0,,1,0,single
9111561,Manhattan,East Harlem,40.79423,-73.94214,Private room,100,1,0,,1,0,single
32992225,Manhattan,Nolita,40.72222,-73.99692,Private room,150,14,3,2.57,1,36,single
29832733,Brooklyn,Williamsburg,40.71009,-73.95151,Private room,60,3,2,0.25,1,0,single
29943391,Brooklyn,Kensington,40.6359,-73.97105,Private room,34,2,24,3.16,3,204,casual
34542125,Brooklyn,Williamsburg,40.70517,-73.94288,Private room,125,1,2,1.0,3,89,casual
20863180,Brooklyn,Bedford-Stuyvesant,40.69102,-73.94898,Entire home/apt,180,4,2,0.09,1,0,single
28958489,Brooklyn,Brighton Beach,40.57795,-73.9616,Private room,50,2,27,3.18,1,71,single
14685187,Brooklyn,Clinton Hill,40.684,-73.96368,Private room,130,1,3,0.45,1,299,single
9374263,Queens,Springfield Gardens,40.66203,-73.7698,Entire home/apt,200,30,68,1.66,2,365,casual
10460113,Manhattan,Harlem,40.82021,-73.95307,Private room,87,1,80,2.29,7,55,professional
489018,Manhattan,East Village,40.72457,-73.98453,Entire home/apt,185,2,62,0.74,1,0,single
6927027,Brooklyn,Williamsburg,40.71488,-73.96148,Private room,89,8,2,0.04,3,0,casual
14163104,Queens,Ditmars Steinway,40.77943,-73.9117,Private room,90,2,80,2.35,1,350,single
21605495,Manhattan,East Village,40.72552,-73.98165,Private room,90,4,0,,1,0,single
4788812,Manhattan,Upper West Side,40.77917,-73.97397,Entire home/apt,139,1,1,0.02,1,0,single
21174445,Queens,Sunnyside,40.74351,-73.92577,Private room,55,7,1,0.05,2,353,casual
30468686,Brooklyn,Bedford-Stuyvesant,40.68611,-73.92428,Private room,70,2,8,1.22,2,5,casual
29898985,Brooklyn,Bedford-Stuyvesant,40.6837,-73.94199,Private room,43,3,5,0.79,1,0,single
13186395,Brooklyn,Bushwick,40.69239,-73.91443,Private room,75,1,117,3.24,3,363,casual
33155086,Brooklyn,Bay Ridge,40.63015,-74.02305,Entire home/apt,90,6,1,0.94,1,0,single
16341416,Brooklyn,Crown Heights,40.67306,-73.92334,Private room,49,2,34,1.11,5,29,casual
31212220,Bronx,Longwood,40.82306,-73.90821,Entire home/apt,75,1,50,8.11,1,359,single
36424129,Brooklyn,Bedford-Stuyvesant,40.69217,-73.93191,Private room,35,30,0,,1,44,single
22631676,Brooklyn,Crown Heights,40.67516,-73.94813,Private room,97,3,0,,2,0,casual
33183013,Brooklyn,Williamsburg,40.70905,-73.95315,Private room,90,3,2,0.71,1,0,single
25830323,Queens,Sunnyside,40.74432,-73.91741,Private room,50,2,0,,1,66,single
24779466,Manhattan,Gramercy,40.73805,-73.98415,Entire home/apt,150,4,4,0.29,2,0,casual
33368855,Manhattan,East Village,40.73063,-73.98322,Entire home/apt,180,1,5,1.47,4,20,casual
35916489,Queens,Ridgewood,40.7055,-73.9096,Private room,180,1,2,2.0,3,78,casual
832157,Brooklyn,Bushwick,40.70738,-73.92213,Private room,120,1,0,,1,0,single
30428469,Manhattan,Upper East Side,40.76782,-73.95918,Entire home/apt,175,3,3,0.46,1,0,single
2519112,Manhattan,Hell's Kitchen,40.76152,-73.98793,Private room,149,1,158,3.11,2,78,casual
18151035,Brooklyn,Boerum Hill,40.68727,-73.98574,Entire home/apt,189,5,58,2.17,1,24,single
16212477,Brooklyn,Kensington,40.63501,-73.97298,Private room,80,1,1,0.03,1,0,single
13539571,Brooklyn,Williamsburg,40.70705,-73.94326,Private room,80,2,0,,1,0,single
19593631,Manhattan,Upper East Side,40.78242,-73.9547,Entire home/apt,160,2,7,0.3,1,0,single
6258983,Brooklyn,Bedford-Stuyvesant,40.68323,-73.95642,Private room,94,1,46,1.81,1,72,single
35408591,Manhattan,Civic Center,40.71232,-74.00689,Entire home/apt,185,30,0,,2,58,casual
27507137,Manhattan,Harlem,40.81589,-73.93686,Entire home/apt,76,3,1,0.13,1,0,single
723507,Manhattan,Upper West Side,40.79241,-73.97111,Entire home/apt,195,3,17,0.43,1,26,single
16721137,Brooklyn,Williamsburg,40.71285,-73.96477,Entire home/apt,250,4,42,1.41,1,126,single
19582132,Brooklyn,Bedford-Stuyvesant,40.68199,-73.93665,Entire home/apt,95,30,2,0.09,3,248,casual
24804386,Manhattan,Upper West Side,40.78277,-73.97604,Entire home/apt,150,4,12,1.55,1,0,single
35704185,Brooklyn,Clinton Hill,40.68729,-73.96766,Entire home/apt,125,2,0,,2,37,casual
29278439,Queens,Maspeth,40.72236,-73.90195,Entire home/apt,150,7,15,1.73,3,69,casual
22516600,Brooklyn,Bedford-Stuyvesant,40.6905,-73.93312,Private room,50,1,14,0.78,4,306,casual
34429111,Manhattan,Murray Hill,40.74532,-73.97534,Shared room,43,2,2,1.43,3,358,casual
18152855,Queens,Sunnyside,40.74473,-73.91876,Private room,150,3,1,0.04,1,0,single
22972328,Queens,Astoria,40.76097,-73.92191,Private room,47,3,24,1.44,1,0,single
18193397,Manhattan,Washington Heights,40.85354,-73.93095,Private room,50,2,26,0.96,1,24,single
532749,Brooklyn,Williamsburg,40.71606,-73.95526,Entire home/apt,280,7,82,0.98,1,41,single
35464959,Bronx,Van Nest,40.8455,-73.86217,Private room,35,3,1,1.0,1,342,single
30551807,Brooklyn,Greenpoint,40.72109,-73.95403,Entire home/apt,115,7,3,0.48,1,11,single
28560966,Manhattan,Kips Bay,40.73954,-73.98185,Private room,150,2,2,0.26,1,45,single
23148112,Staten Island,Port Richmond,40.63012,-74.13512,Entire home/apt,50,31,0,,3,0,casual
28918405,Brooklyn,Borough Park,40.63416,-74.00722,Private room,50,2,0,,10,365,professional
850097,Manhattan,West Village,40.73118,-74.0029,Entire home/apt,235,2,97,1.47,1,40,single
22460607,Manhattan,Kips Bay,40.73735,-73.97952,Entire home/apt,200,2,0,,1,0,single
30736279,Manhattan,Financial District,40.70563,-74.00835,Entire home/apt,232,30,0,,232,350,professional
2754006,Manhattan,Lower East Side,40.71542,-73.98511,Private room,95,2,267,4.2,1,18,single
6608246,Brooklyn,Sunset Park,40.6655,-73.99501,Entire home/apt,225,3,52,1.12,1,297,single
26918753,Queens,East Elmhurst,40.76109,-73.88898,Private room,40,2,32,2.86,2,236,casual
13261922,Manhattan,Flatiron District,40.74154,-73.98515,Entire home/apt,200,5,1,0.03,1,0,single
41513,Manhattan,Harlem,40.82704,-73.94907,Entire home/apt,80,3,2,0.04,1,0,single
26014444,Manhattan,Upper East Side,40.77844,-73.94728,Entire home/apt,125,3,8,0.63,1,0,single
31114246,Brooklyn,Bedford-Stuyvesant,40.69038,-73.95953,Private room,112,1,29,5.09,1,84,single
23822436,Brooklyn,Bedford-Stuyvesant,40.67996,-73.94085,Private room,50,2,1,0.07,3,0,casual
18853435,Queens,Long Island City,40.75575,-73.93236,Private room,54,1,73,2.89,9,279,professional
18916610,Brooklyn,East Flatbush,40.63683,-73.93123,Private room,44,4,24,1.07,4,87,casual
25889072,Manhattan,Morningside Heights,40.81338,-73.96042,Private room,70,3,0,,1,0,single
32655912,Manhattan,Upper East Side,40.77756,-73.95408,Entire home/apt,137,7,1,0.33,1,12,single
15182188,Manhattan,Kips Bay,40.74385,-73.97827,Private room,89,3,3,0.09,1,0,single
1145288,Manhattan,Midtown,40.75274,-73.97026,Entire home/apt,110,30,3,0.06,52,365,professional
4841431,Brooklyn,Prospect-Lefferts Gardens,40.66244,-73.95813,Entire home/apt,139,1,44,0.8,1,0,single
1900616,Brooklyn,Williamsburg,40.71863,-73.94575,Private room,70,3,30,0.6,1,364,single
23037820,Manhattan,Upper East Side,40.77748,-73.9514,Entire home/apt,135,31,1,0.07,33,338,professional
32495009,Brooklyn,Williamsburg,40.7077,-73.95332,Private room,65,2,13,3.33,2,9,casual
27422570,Manhattan,East Harlem,40.79232,-73.94156,Private room,85,3,2,0.79,6,90,professional
140973,Manhattan,East Village,40.72274,-73.97581,Entire home/apt,185,2,69,0.71,1,233,single
25895122,Brooklyn,Crown Heights,40.67367,-73.9223,Entire home/apt,300,3,33,2.56,1,292,single
1859901,Manhattan,East Village,40.72394,-73.98941,Entire home/apt,150,4,43,0.68,1,188,single
33937108,Brooklyn,Crown Heights,40.66779,-73.93729,Shared room,45,2,0,,3,179,casual
22267036,Brooklyn,Bushwick,40.69367,-73.90756,Entire home/apt,150,2,41,2.78,3,0,casual
24629830,Queens,Ditmars Steinway,40.77376,-73.90484,Private room,80,2,17,1.36,1,24,single
30507110,Manhattan,Washington Heights,40.84215,-73.94266,Private room,45,1,4,0.57,1,90,single
26455093,Queens,Far Rockaway,40.60395,-73.74904,Private room,55,1,27,2.21,1,177,single
17326533,Manhattan,Hell's Kitchen,40.76189,-73.99751,Private room,99,10,2,0.08,1,0,single
31512324,Brooklyn,Bushwick,40.6847,-73.90883,Private room,48,1,2,2.0,1,53,single
33909151,Queens,Woodside,40.74351,-73.90405,Private room,44,1,11,7.67,2,331,casual
2897714,Manhattan,Murray Hill,40.74923,-73.97849,Entire home/apt,250,5,2,0.03,1,0,single
8440352,Manhattan,Lower East Side,40.71323,-73.9878,Private room,70,1,212,4.64,1,41,single
10281054,Brooklyn,Bushwick,40.69288,-73.90831,Private room,69,2,54,1.26,1,0,single
27052686,Manhattan,Upper East Side,40.77681,-73.95472,Entire home/apt,150,2,6,0.54,1,0,single
32166672,Manhattan,Upper West Side,40.79097,-73.97412,Private room,180,1,3,0.63,1,151,single
12735986,Queens,Astoria,40.75953,-73.91182,Entire home/apt,135,5,18,0.47,1,363,single
21311003,Brooklyn,Bedford-Stuyvesant,40.68613,-73.94021,Entire home/apt,185,3,19,1.03,1,363,single
34394888,Queens,Woodside,40.743,-73.89444,Private room,47,30,0,,103,246,professional
14787406,Manhattan,Washington Heights,40.83315,-73.94108,Private room,58,1,1,0.03,2,0,casual
34111540,Manhattan,Upper West Side,40.80383,-73.96724,Private room,59,3,4,2.61,1,5,single
34870382,Brooklyn,Williamsburg,40.71146,-73.94217,Entire home/apt,150,4,0,,1,0,single
11211612,Brooklyn,Williamsburg,40.715,-73.95,Private room,50,1,0,,1,0,single
20605308,Manhattan,NoHo,40.72788,-73.9939,Entire home/apt,180,2,18,0.79,1,0,single
22485716,Queens,Fresh Meadows,40.72887,-73.79206,Private room,75,2,0,,1,0,single
19069726,Brooklyn,Greenpoint,40.73453,-73.95795,Private room,120,5,0,,2,88,casual
4774041,Brooklyn,Bay Ridge,40.6342,-74.02337,Entire home/apt,129,5,48,0.87,4,91,casual
21473648,Manhattan,Tribeca,40.71844,-74.00901,Private room,200,1,0,,1,0,single
30370613,Manhattan,East Village,40.73011,-73.98405,Entire home/apt,189,1,13,3.07,1,338,single
13417080,Manhattan,Gramercy,40.73578,-73.98706,Private room,100,2,79,2.12,4,243,casual
21297711,Manhattan,Upper West Side,40.77816,-73.97735,Entire home/apt,250,3,4,0.21,1,3,single
13952384,Manhattan,Upper East Side,40.76749,-73.96392,Entire home/apt,108,3,1,0.03,1,0,single
22010343,Queens,Woodside,40.74434,-73.91108,Entire home/apt,100,2,0,,1,0,single
30389586,Manhattan,Hell's Kitchen,40.76035,-73.99679,Entire home/apt,285,30,0,,232,330,professional
21767656,Manhattan,Hell's Kitchen,40.76521,-73.98507,Entire home/apt,275,4,0,,1,0,single
13905833,Manhattan,Hell's Kitchen,40.7672,-73.98457,Entire home/apt,150,3,0,,1,0,single
33915843,Manhattan,Hell's Kitchen,40.7665,-73.98943,Shared room,85,1,9,3.25,9,365,professional
13135904,Manhattan,Hell's Kitchen,40.75855,-73.98931,Entire home/apt,99,30,19,0.54,1,2,single
33316356,Manhattan,Upper West Side,40.77884,-73.98591,Entire home/apt,180,5,7,2.5,1,10,single
30592546,Bronx,Tremont,40.84289,-73.88773,Entire home/apt,40,2,17,2.7,1,107,single
29150883,Manhattan,Upper West Side,40.7854,-73.97532,Entire home/apt,215,30,0,,65,365,professional
21081485,Queens,Corona,40.74533,-73.86076,Private room,49,2,127,6.05,1,64,single
30521015,Brooklyn,East Flatbush,40.63835,-73.94402,Entire home/apt,90,1,39,5.44,1,141,single
24933530,Brooklyn,East Flatbush,40.65215,-73.95219,Entire home/apt,91,3,4,0.3,1,12,single
5068972,Manhattan,Financial District,40.71182,-74.00497,Entire home/apt,150,3,7,0.13,1,0,single
8072744,Brooklyn,East Flatbush,40.63774,-73.93714,Private room,200,1,0,,1,0,single
19472085,Manhattan,East Village,40.72901,-73.98621,Entire home/apt,250,2,22,0.91,1,165,single
21822750,Brooklyn,Bushwick,40.68235,-73.90381,Private room,48,2,58,3.04,1,349,single
13261616,Manhattan,Upper East Side,40.77693,-73.94524,Entire home/apt,120,7,0,,1,0,single
115535,Manhattan,Harlem,40.82399,-73.95328,Private room,65,14,35,0.35,1,283,single
20420311,Brooklyn,Bushwick,40.68513,-73.90987,Private room,50,2,38,1.66,1,0,single
16004955,Brooklyn,Williamsburg,40.71824,-73.95289,Entire home/apt,220,5,1,0.03,1,0,single
20202650,Manhattan,Murray Hill,40.74847,-73.97562,Entire home/apt,222,30,1,0.09,50,365,professional
33558808,Manhattan,Washington Heights,40.85129,-73.92954,Entire home/apt,300,3,12,3.91,1,313,single
12814195,Brooklyn,Williamsburg,40.71728,-73.94345,Private room,79,5,0,,1,0,single
32317628,Queens,Maspeth,40.73218,-73.89633,Private room,50,1,0,,1,0,single
25891334,Brooklyn,Bedford-Stuyvesant,40.68609,-73.95736,Shared room,45,2,14,1.18,3,306,casual
15409309,Queens,Kew Gardens,40.70899,-73.82814,Private room,90,90,0,,1,365,single
35971244,Brooklyn,Cobble Hill,40.68732,-73.99096,Entire home/apt,289,30,0,,1,105,single
4053564,Brooklyn,Bedford-Stuyvesant,40.69361,-73.93848,Private room,89,2,24,0.41,5,339,casual
23336877,Staten Island,Shore Acres,40.60809,-74.0727,Entire home/apt,165,2,51,3.25,1,0,single
3614680,Queens,Astoria,40.7638,-73.91622,Entire home/apt,115,2,5,0.08,1,0,single
34813189,Manhattan,Hell's Kitchen,40.76579,-73.98932,Shared room,75,1,8,4.62,6,365,professional
4645170,Manhattan,Hell's Kitchen,40.76025,-73.99555,Private room,89,4,59,1.06,2,286,casual
31534487,Queens,Bayside,40.75409,-73.76935,Private room,47,1,19,3.63,3,350,casual
34053516,Brooklyn,Gravesend,40.5974,-73.97448,Entire home/apt,180,3,0,,3,173,casual
20435261,Brooklyn,Park Slope,40.67133,-73.97859,Private room,94,2,0,,2,0,casual
6227027,Manhattan,Upper West Side,40.78302,-73.98057,Entire home/apt,100,14,3,0.13,1,205,single
12205604,Queens,Arverne,40.58859,-73.7938,Private room,95,1,31,0.79,5,361,casual
3952731,Brooklyn,Windsor Terrace,40.65527,-73.97853,Entire home/apt,138,5,1,0.1,1,0,single
15160268,Brooklyn,Crown Heights,40.67843,-73.96385,Entire home/apt,120,5,3,0.09,3,0,casual
11431871,Brooklyn,Crown Heights,40.67283,-73.95551,Private room,55,1,21,0.53,2,0,casual
30070126,Manhattan,Upper East Side,40.76831,-73.95929,Entire home/apt,200,5,2,0.68,1,71,single
36100744,Queens,Glendale,40.69784,-73.89427,Entire home/apt,125,7,0,,1,39,single
23128247,Brooklyn,Kensington,40.64593,-73.97745,Entire home/apt,84,3,38,2.36,3,0,casual
17548575,Manhattan,Murray Hill,40.7464,-73.97669,Private room,75,1,2,0.07,1,0,single
17853353,Bronx,Pelham Gardens,40.86437,-73.8485,Private room,47,2,40,1.58,2,339,casual
22307078,Manhattan,Gramercy,40.73419,-73.98132,Entire home/apt,90,2,3,0.17,1,0,single
18934728,Manhattan,Washington Heights,40.83827,-73.94393,Private room,55,7,26,1.06,1,57,single
9797510,Manhattan,Greenwich Village,40.72939,-74.00225,Entire home/apt,150,2,0,,1,0,single
18946376,Queens,Ditmars Steinway,40.77204,-73.90868,Private room,35,26,1,0.04,1,0,single
10527274,Brooklyn,Bedford-Stuyvesant,40.67895,-73.92851,Entire home/apt,125,3,75,3.27,1,316,single
19913070,Brooklyn,Bedford-Stuyvesant,40.69723,-73.93769,Entire home/apt,95,3,29,1.22,1,13,single
